src.fid;src.device_id;src.ab_eoi_code;Status;src.network;Region;Gewest;Municipality;Gemeente;src.Name;src.timestamp;src.Value;Google Maps;Google Street View;Geo Point
pm10_hmean_station.fid--17262e03_197a4795c21_-4b2f;7162;BETR512;Active;Wallonia;;;;;45R512 - Marchienne;2025-06-24T03:00:00+02:00;27;https://www.google.com/maps/search/?api=1&query=121880%2C151930;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=121880%2C151930;50.407810199416645, 4.395897117039241
pm10_hmean_station.fid--17262e03_197a4795c21_-4b2d;11054;BETR237;Active;Wallonia;;;;;48R237 - Aeroport 1;2025-06-24T03:00:00+02:00;7;https://www.google.com/maps/search/?api=1&query=149822%2C227899;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=149822%2C227899;50.65381476013357, 5.470383864868788
pm10_hmean_station.fid--17262e03_197a4795c21_-4b2a;6153;BELAL02;Active;Flanders;;;;;40AL02 - Beveren;2025-06-24T02:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=221640%2C140660;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=221640%2C140660;51.30452079034417, 4.234832753144062
pm10_hmean_station.fid--17262e03_197a4795c21_-4b28;10768;BELAL04;Active;Flanders;;;;;40AL04 - Beveren;2025-06-24T02:00:00+02:00;20;https://www.google.com/maps/search/?api=1&query=220093%2C144738;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=220093%2C144738;51.2906675267467, 4.2933294769403885
pm10_hmean_station.fid--17262e03_197a4795c21_-4b26;10953;BELEG05;Active;Flanders;;;;;40EG05 - Rieme;2025-06-24T02:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=207276%2C109251;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=207276%2C109251;51.17405383876952, 3.7860846523965366
pm10_hmean_station.fid--17262e03_197a4795c21_-4b22;6324;BELOB01;Active;Flanders;;;;;40OB01 - Oostrozebeke;2025-06-24T02:00:00+02:00;29;https://www.google.com/maps/search/?api=1&query=179078%2C75367;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=179078%2C75367;50.91722844102679, 3.3073857993357563
pm10_hmean_station.fid--17262e03_197a4795c21_-4b18;100033;BETREG1;Active;Brussels;;;;;41REG1 - Brussel (Bld du Régent);2025-06-24T02:00:00+02:00;15;https://www.google.com/maps/search/?api=1&query=170351%2C149877;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=170351%2C149877;50.84356660319525, 4.367005785367071
pm10_hmean_station.fid--17262e03_197a4795c21_-4b14;10784;BELHH08;Active;Flanders;;;;;42HH08 - Houthalen-Helchteren;2025-06-24T02:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=191749%2C220682;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=191749%2C220682;51.03160178512385, 5.3763866842389705
pm10_hmean_station.fid--17262e03_197a4795c21_-4b0e;6749;BETN054;Active;Flanders;;;;;42N054 - Walshoutem;2025-06-24T02:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=155940%2C201869;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=155940%2C201869;50.711706093733504, 5.103158609453958
pm10_hmean_station.fid--17262e03_197a4795c21_-4b01;10935;BETZD08;Active;Flanders;;;;;42ZD08 - Zwijndrecht (Neerstraat);2025-06-24T02:00:00+02:00;20;https://www.google.com/maps/search/?api=1&query=213042%2C147399;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=213042%2C147399;51.22730931433437, 4.331523918163803
pm10_hmean_station.fid--17262e03_197a4795c21_-4afe;6892;BETN060;Active;Wallonia;;;;;43N060 - Havinnes;2025-06-24T02:00:00+02:00;8;https://www.google.com/maps/search/?api=1&query=145512%2C85521;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=145512%2C85521;50.61671840179383, 3.4576244271817296
pm10_hmean_station.fid--17262e03_197a4795c21_-4afb;6911;BETN067;Active;Wallonia;;;;;43N067 - Membach;2025-06-24T02:00:00+02:00;3;https://www.google.com/maps/search/?api=1&query=145881%2C264933;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=145881%2C264933;50.61227752813395, 5.9927527191870595
pm10_hmean_station.fid--17262e03_197a4795c21_-4af8;6936;BETN085;Active;Wallonia;;;;;43N085 - Vielsalm;2025-06-24T02:00:00+02:00;8;https://www.google.com/maps/search/?api=1&query=111525%2C266325;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=111525%2C266325;50.30320782818856, 6.001736288537825
pm10_hmean_station.fid--17262e03_197a4795c21_-4af7;6943;BETN093;Active;Wallonia;;;;;43N093 - Sinsin;2025-06-24T02:00:00+02:00;5;https://www.google.com/maps/search/?api=1&query=107410%2C211760;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=107410%2C211760;50.27447751094961, 5.235168654774107
pm10_hmean_station.fid--17262e03_197a4795c21_-4aef;7008;BETR223;Active;Wallonia;;;;;43R223 - Jemeppe;2025-06-24T02:00:00+02:00;9;https://www.google.com/maps/search/?api=1&query=146185%2C231210;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=146185%2C231210;50.6206708788392, 5.516404755142998
pm10_hmean_station.fid--17262e03_197a4795c21_-4ada;100048;BETR516;Active;Wallonia;;;;;48R516 - Aeroport 2;2025-06-24T02:00:00+02:00;5;https://www.google.com/maps/search/?api=1&query=128707%2C158250;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=128707%2C158250;50.469131603874, 4.484957959246505
pm10_hmean_station.fid--17262e03_197a4795c21_-4ad0;10691;BELSA04;Active;Flanders;;;;;40SA04 - Hoevenen;2025-06-24T01:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=222679%2C152448;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=222679%2C152448;51.3139288941448, 4.403868139749611
pm10_hmean_station.fid--17262e03_197a4795c21_-4ac8;6626;BETR012;Active;Brussels;;;;;41R012 - Uccle;2025-06-24T01:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=165130%2C149280;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=165130%2C149280;50.796631638497885, 4.358538856351678
pm10_hmean_station.fid--17262e03_197a4795c21_-4aac;6900;BETN063;"Empty or value=""-9999""";Wallonia;;;;;43N063 - Corroy-Le-Grand;2025-06-24T01:00:00+02:00;;https://www.google.com/maps/search/?api=1&query=149467%2C171181;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=149467%2C171181;50.65543910340045, 4.668287682824639
pm10_hmean_station.fid--17262e03_197a4795c21_-4aa8;6926;BETN073;Active;Wallonia;;;;;43N073 - Vezin;2025-06-24T01:00:00+02:00;7;https://www.google.com/maps/search/?api=1&query=132620%2C193960;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=132620%2C193960;50.502716341042564, 4.9884229540925205
pm10_hmean_station.fid--17262e03_197a4795c21_-4aa7;6936;BETN085;Active;Wallonia;;;;;43N085 - Vielsalm;2025-06-24T01:00:00+02:00;9;https://www.google.com/maps/search/?api=1&query=111525%2C266325;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=111525%2C266325;50.30320782818856, 6.001736288537825
pm10_hmean_station.fid--17262e03_197a4795c21_-4a9b;7034;BETM705;Active;Flanders;;;;;44M705 - Roeselare;2025-06-24T01:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=182374%2C64521;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=182374%2C64521;50.94535924135039, 3.152401590470013
pm10_hmean_station.fid--17262e03_197a4795c21_-4a97;7086;BETR701;Active;Flanders;;;;;44R701 - Gent;2025-06-24T01:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=194435%2C105169;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=194435%2C105169;51.05833171626477, 3.729298171690588
pm10_hmean_station.fid--17262e03_197a4795c21_-4a96;10704;BETR702;Active;Flanders;;;;;44R702 - Gent (Carlierlaan);2025-06-24T01:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=192469%2C105550;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=192469%2C105550;51.04068941942742, 3.734971479685309
pm10_hmean_station.fid--17262e03_197a4795c21_-4a8d;7162;BETR512;Active;Wallonia;;;;;45R512 - Marchienne;2025-06-24T01:00:00+02:00;26;https://www.google.com/maps/search/?api=1&query=121880%2C151930;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=121880%2C151930;50.407810199416645, 4.395897117039241
pm10_hmean_station.fid--17262e03_197a4795c21_-4a8c;11059;BETR236;Active;Wallonia;;;;;48R236 - Aeroport 2;2025-06-24T01:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=145906%2C224188;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=145906%2C224188;50.619097009467374, 5.417128324921351
pm10_hmean_station.fid--17262e03_197a4795c21_-4a87;10767;BELAL03;Active;Flanders;;;;;40AL03 - Beveren;2025-06-24T00:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=216020%2C138320;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=216020%2C138320;51.25396488066987, 4.201460395126576
pm10_hmean_station.fid--17262e03_197a4795c21_-4a83;11048;BELGK37;Active;Flanders;;;;;40GK37 - Genk;2025-06-24T00:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=180790%2C231004;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=180790%2C231004;50.93174971458806, 5.521087481113465
pm10_hmean_station.fid--17262e03_197a4795c21_-4a81;6301;BELMN01;Active;Flanders;;;;;40MN01 - Menen;2025-06-24T00:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=165530%2C61230;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=165530%2C61230;50.79346904431341, 3.1096418744986645
pm10_hmean_station.fid--17262e03_197a4795c21_-4a7c;11074;BELZB08;Active;Flanders;;;;;40ZB08 - Zeebrugge (Evendijk-Oost);2025-06-24T00:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=225138%2C69418;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=225138%2C69418;51.330403831641554, 3.212604898952718
pm10_hmean_station.fid--17262e03_197a4795c21_-4a78;6578;BETR001;Active;Brussels;;;;;41R001 - Molenbeek-Saint-Jean;2025-06-24T00:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=171030%2C147540;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=171030%2C147540;50.84966548806797, 4.333819707712016
pm10_hmean_station.fid--17262e03_197a4795c21_-4a72;10784;BELHH08;Active;Flanders;;;;;42HH08 - Houthalen-Helchteren;2025-06-24T00:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=191749%2C220682;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=191749%2C220682;51.03160178512385, 5.3763866842389705
pm10_hmean_station.fid--17262e03_197a4795c21_-4a6d;10831;BETN047;Active;Flanders;;;;;42N047 - Hasselt;2025-06-24T00:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=181115%2C219278;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=181115%2C219278;50.936189381853765, 5.354360289979902
pm10_hmean_station.fid--17262e03_197a4795c21_-4a5c;6892;BETN060;Active;Wallonia;;;;;43N060 - Havinnes;2025-06-24T00:00:00+02:00;7;https://www.google.com/maps/search/?api=1&query=145512%2C85521;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=145512%2C85521;50.61671840179383, 3.4576244271817296
pm10_hmean_station.fid--17262e03_197a4795c21_-4a52;6963;BETN121;Active;Wallonia;;;;;43N121 - Offagne;2025-06-24T00:00:00+02:00;5;https://www.google.com/maps/search/?api=1&query=63190%2C209920;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=63190%2C209920;49.877128491329344, 5.202387466800063
pm10_hmean_station.fid--17262e03_197a4795c21_-4a51;6970;BETN132;Active;Wallonia;;;;;43N132 - Habay-La-Neuve;2025-06-24T00:00:00+02:00;9;https://www.google.com/maps/search/?api=1&query=46070%2C240980;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=46070%2C240980;49.71928118788111, 5.630397740609144
pm10_hmean_station.fid--17262e03_197a4795c21_-4a50;100029;BETR202;"Empty or value=""-9999""";Wallonia;;;;;43R202 - Liège;2025-06-24T00:00:00+02:00;;https://www.google.com/maps/search/?api=1&query=148172%2C235097;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=148172%2C235097;50.63797831100492, 5.571781423606139
pm10_hmean_station.fid--17262e03_197a4795c21_-4a4f;6993;BETR221;Active;Wallonia;;;;;43R221 - Liège;2025-06-24T00:00:00+02:00;10;https://www.google.com/maps/search/?api=1&query=150514%2C239023;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=150514%2C239023;50.658444416786566, 5.627835290852658
pm10_hmean_station.fid--17262e03_197a4795c21_-4a42;7125;BETR750;Active;Flanders;;;;;44R750 - Zelzate;2025-06-24T00:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=209705%2C111845;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=209705%2C111845;51.19606326849923, 3.8229200468043354
pm10_hmean_station.fid--17262e03_197a4795c21_-4a41;6334;BELRL01;Active;Flanders;;;;;44RL01 - Roeselare;2025-06-24T00:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=183280%2C62340;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=183280%2C62340;50.95317728023859, 3.121155598901244
pm10_hmean_station.fid--17262e03_197a4795c21_-4a3d;7151;BETR511;Active;Wallonia;;;;;45R511 - Marcinelle;2025-06-24T00:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=118520%2C153980;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=118520%2C153980;50.37759210212807, 4.42470045040247
pm10_hmean_station.fid--17262e03_197a4795c21_-4a37;6153;BELAL02;Active;Flanders;;;;;40AL02 - Beveren;2025-06-23T23:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=221640%2C140660;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=221640%2C140660;51.30452079034417, 4.234832753144062
pm10_hmean_station.fid--17262e03_197a4795c21_-4a35;10768;BELAL04;Active;Flanders;;;;;40AL04 - Beveren;2025-06-23T23:00:00+02:00;19;https://www.google.com/maps/search/?api=1&query=220093%2C144738;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=220093%2C144738;51.2906675267467, 4.2933294769403885
pm10_hmean_station.fid--17262e03_197a4795c21_-4a2e;10691;BELSA04;Active;Flanders;;;;;40SA04 - Hoevenen;2025-06-23T23:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=222679%2C152448;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=222679%2C152448;51.3139288941448, 4.403868139749611
pm10_hmean_station.fid--17262e03_197a4795c21_-4a2b;11074;BELZB08;Active;Flanders;;;;;40ZB08 - Zeebrugge (Evendijk-Oost);2025-06-23T23:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=225138%2C69418;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=225138%2C69418;51.330403831641554, 3.212604898952718
pm10_hmean_station.fid--17262e03_197a4795c21_-4a2a;6531;BETB011;Active;Brussels;;;;;41B011 - Berchem-Sainte-Agathe;2025-06-23T23:00:00+02:00;10;https://www.google.com/maps/search/?api=1&query=171963%2C144338;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=171963%2C144338;50.85803059327685, 4.288336366305905
pm10_hmean_station.fid--17262e03_197a4795c21_-4a26;6626;BETR012;Active;Brussels;;;;;41R012 - Uccle;2025-06-23T23:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=165130%2C149280;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=165130%2C149280;50.796631638497885, 4.358538856351678
pm10_hmean_station.fid--17262e03_197a4795c21_-4a21;10784;BELHH08;Active;Flanders;;;;;42HH08 - Houthalen-Helchteren;2025-06-23T23:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=191749%2C220682;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=191749%2C220682;51.03160178512385, 5.3763866842389705
pm10_hmean_station.fid--17262e03_197a4795c21_-4a17;10743;BETR803;Active;Flanders;;;;;42R803 - Antwerpen (Park Spoor Noord);2025-06-23T23:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=213190%2C154170;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=213190%2C154170;51.22862981306364, 4.428454177535568
pm10_hmean_station.fid--17262e03_197a4795c21_-4a16;10762;BETR804;Active;Flanders;;;;;42R804 - Antwerpen (Ring);2025-06-23T23:00:00+02:00;18;https://www.google.com/maps/search/?api=1&query=210707%2C155115;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=210707%2C155115;51.206303948654636, 4.441947090848597
pm10_hmean_station.fid--17262e03_197a4795c21_-4a10;100021;BETR842;Active;Flanders;;;;;42R842 - Mechelen (Hendrik Speecqvest);2025-06-23T23:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=190026%2C158034;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=190026%2C158034;51.020374444318165, 4.483255334197501
pm10_hmean_station.fid--17262e03_197a4795c21_-4a0f;10937;BETZD01;Active;Flanders;;;;;42ZD01 - Zwijndrecht (Binnenplein);2025-06-23T23:00:00+02:00;19;https://www.google.com/maps/search/?api=1&query=211728%2C147007;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=211728%2C147007;51.2154967122348, 4.325923016227136
pm10_hmean_station.fid--17262e03_197a4795c21_-4a0a;6900;BETN063;"Empty or value=""-9999""";Wallonia;;;;;43N063 - Corroy-Le-Grand;2025-06-23T23:00:00+02:00;;https://www.google.com/maps/search/?api=1&query=149467%2C171181;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=149467%2C171181;50.65543910340045, 4.668287682824639
pm10_hmean_station.fid--17262e03_197a4795c21_-4a06;6926;BETN073;Active;Wallonia;;;;;43N073 - Vezin;2025-06-23T23:00:00+02:00;9;https://www.google.com/maps/search/?api=1&query=132620%2C193960;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=132620%2C193960;50.502716341042564, 4.9884229540925205
pm10_hmean_station.fid--17262e03_197a4795c21_-49ff;100029;BETR202;"Empty or value=""-9999""";Wallonia;;;;;43R202 - Liège;2025-06-23T23:00:00+02:00;;https://www.google.com/maps/search/?api=1&query=148172%2C235097;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=148172%2C235097;50.63797831100492, 5.571781423606139
pm10_hmean_station.fid--17262e03_197a4795c21_-49fe;6993;BETR221;Active;Wallonia;;;;;43R221 - Liège;2025-06-23T23:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=150514%2C239023;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=150514%2C239023;50.658444416786566, 5.627835290852658
pm10_hmean_station.fid--17262e03_197a4795c21_-49f9;7034;BETM705;Active;Flanders;;;;;44M705 - Roeselare;2025-06-23T23:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=182374%2C64521;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=182374%2C64521;50.94535924135039, 3.152401590470013
pm10_hmean_station.fid--17262e03_197a4795c21_-49de;6324;BELOB01;Active;Flanders;;;;;40OB01 - Oostrozebeke;2025-06-23T22:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=179078%2C75367;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=179078%2C75367;50.91722844102679, 3.3073857993357563
pm10_hmean_station.fid--17262e03_197a4795c21_-49d9;6531;BETB011;Active;Brussels;;;;;41B011 - Berchem-Sainte-Agathe;2025-06-23T22:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=171963%2C144338;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=171963%2C144338;50.85803059327685, 4.288336366305905
pm10_hmean_station.fid--17262e03_197a4795c21_-49d4;100033;BETREG1;Active;Brussels;;;;;41REG1 - Brussel (Bld du Régent);2025-06-23T22:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=170351%2C149877;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=170351%2C149877;50.84356660319525, 4.367005785367071
pm10_hmean_station.fid--17262e03_197a4795c21_-49c5;10762;BETR804;Active;Flanders;;;;;42R804 - Antwerpen (Ring);2025-06-23T22:00:00+02:00;15;https://www.google.com/maps/search/?api=1&query=210707%2C155115;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=210707%2C155115;51.206303948654636, 4.441947090848597
pm10_hmean_station.fid--17262e03_197a4795c21_-49c4;10929;BETR805;Active;Flanders;;;;;42R805 - Antwerpen (Belgiëlei);2025-06-23T22:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=210920%2C153690;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=210920%2C153690;51.20822947181707, 4.4215592510652755
pm10_hmean_station.fid--17262e03_197a4795c21_-49c3;10748;BETR817;Active;Flanders;;;;;42R817 - Antwerpen (Groenenborgerlaan);2025-06-23T22:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=207460%2C153440;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=207460%2C153440;51.17713088779366, 4.4179486377777355
pm10_hmean_station.fid--17262e03_197a4795c21_-49c1;10956;BETR823;Active;Flanders;;;;;42R823 - Beveren;2025-06-23T22:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=211485%2C140998;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=211485%2C140998;51.21325060421084, 4.239930592809776
pm10_hmean_station.fid--17262e03_197a4795c21_-49c0;10610;BETR834;Active;Flanders;;;;;42R834 - Boom;2025-06-23T22:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=197988%2C150795;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=197988%2C150795;51.092000037504356, 4.380103544882495
pm10_hmean_station.fid--17262e03_197a4795c21_-49b9;6900;BETN063;"Empty or value=""-9999""";Wallonia;;;;;43N063 - Corroy-Le-Grand;2025-06-23T22:00:00+02:00;;https://www.google.com/maps/search/?api=1&query=149467%2C171181;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=149467%2C171181;50.65543910340045, 4.668287682824639
pm10_hmean_station.fid--17262e03_197a4795c21_-49b8;11071;BETN064;Active;Wallonia;;;;;43N064 - Rixensart;2025-06-23T22:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=156712%2C158870;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=156712%2C158870;50.72088837560367, 4.494362377317611
pm10_hmean_station.fid--17262e03_197a4795c21_-49b2;6950;BETN100;Active;Wallonia;;;;;43N100 - Dourbes;2025-06-23T22:00:00+02:00;8;https://www.google.com/maps/search/?api=1&query=87187%2C166172;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=87187%2C166172;50.09568343419101, 4.594762762155877
pm10_hmean_station.fid--17262e03_197a4795c21_-49b1;6957;BETN113;Active;Wallonia;;;;;43N113 - Sainte-Ode;2025-06-23T22:00:00+02:00;7;https://www.google.com/maps/search/?api=1&query=80250%2C237720;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=80250%2C237720;50.027029017347836, 5.593016914066444
pm10_hmean_station.fid--17262e03_197a4795c21_-49ae;100029;BETR202;"Empty or value=""-9999""";Wallonia;;;;;43R202 - Liège;2025-06-23T22:00:00+02:00;;https://www.google.com/maps/search/?api=1&query=148172%2C235097;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=148172%2C235097;50.63797831100492, 5.571781423606139
pm10_hmean_station.fid--17262e03_197a4795c21_-49a8;7034;BETM705;Active;Flanders;;;;;44M705 - Roeselare;2025-06-23T22:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=182374%2C64521;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=182374%2C64521;50.94535924135039, 3.152401590470013
pm10_hmean_station.fid--17262e03_197a4795c21_-49a6;7054;BETN029;Active;Flanders;;;;;44N029 - Houtem;2025-06-23T22:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=191071%2C24655;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=191071%2C24655;51.01628011113793, 2.582322781489744
pm10_hmean_station.fid--17262e03_197a4795c21_-499f;6334;BELRL01;Active;Flanders;;;;;44RL01 - Roeselare;2025-06-23T22:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=183280%2C62340;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=183280%2C62340;50.95317728023859, 3.121155598901244
pm10_hmean_station.fid--17262e03_197a4795c21_-499c;7148;BETR510;Active;Wallonia;;;;;45R510 - Châtelineau;2025-06-23T22:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=122850%2C160830;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=122850%2C160830;50.416433359538004, 4.521130208130446
pm10_hmean_station.fid--17262e03_197a4795c21_-4996;100048;BETR516;Active;Wallonia;;;;;48R516 - Aeroport 2;2025-06-23T22:00:00+02:00;4;https://www.google.com/maps/search/?api=1&query=128707%2C158250;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=128707%2C158250;50.469131603874, 4.484957959246505
pm10_hmean_station.fid--17262e03_197a4795c21_-4995;6153;BELAL02;Active;Flanders;;;;;40AL02 - Beveren;2025-06-23T21:00:00+02:00;10;https://www.google.com/maps/search/?api=1&query=221640%2C140660;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=221640%2C140660;51.30452079034417, 4.234832753144062
pm10_hmean_station.fid--17262e03_197a4795c21_-4994;10767;BELAL03;Active;Flanders;;;;;40AL03 - Beveren;2025-06-23T21:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=216020%2C138320;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=216020%2C138320;51.25396488066987, 4.201460395126576
pm10_hmean_station.fid--17262e03_197a4795c21_-498e;6301;BELMN01;Active;Flanders;;;;;40MN01 - Menen;2025-06-23T21:00:00+02:00;15;https://www.google.com/maps/search/?api=1&query=165530%2C61230;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=165530%2C61230;50.79346904431341, 3.1096418744986645
pm10_hmean_station.fid--17262e03_197a4795c21_-4989;11074;BELZB08;Active;Flanders;;;;;40ZB08 - Zeebrugge (Evendijk-Oost);2025-06-23T21:00:00+02:00;23;https://www.google.com/maps/search/?api=1&query=225138%2C69418;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=225138%2C69418;51.330403831641554, 3.212604898952718
pm10_hmean_station.fid--17262e03_197a4795c21_-4988;6531;BETB011;Active;Brussels;;;;;41B011 - Berchem-Sainte-Agathe;2025-06-23T21:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=171963%2C144338;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=171963%2C144338;50.85803059327685, 4.288336366305905
pm10_hmean_station.fid--17262e03_197a4795c21_-497d;11030;BETMK02;Active;Flanders;;;;;42MK02 - Merksem;2025-06-23T21:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=215624%2C154103;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=215624%2C154103;51.250507862508094, 4.427522934333513
pm10_hmean_station.fid--17262e03_197a4795c21_-497c;6704;BETN016;Active;Flanders;;;;;42N016 - Dessel;2025-06-23T21:00:00+02:00;19;https://www.google.com/maps/search/?api=1&query=214045%2C205542;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=214045%2C205542;51.23365220616227, 5.1639788463317595
pm10_hmean_station.fid--17262e03_197a4795c21_-4979;6749;BETN054;Active;Flanders;;;;;42N054 - Walshoutem;2025-06-23T21:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=155940%2C201869;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=155940%2C201869;50.711706093733504, 5.103158609453958
